1	2
17	508808
18	508877
2	3
16	301367
18	301751
17	508941
3	2
18	25404
17	509081
4	4
16	499356
16	508829
17	508830
18	508874
5	5
16	135014
16	250146
16	300295
18	522629
16	522940
6	3
16	509011
17	509015
18	509060
7	4
16	503048
18	503077
17	508985
18	508981
8	6
16	108387
17	108406
18	108412
16	128791
18	158634
17	508941
9	7
16	79537
18	79557
16	226084
18	226114
16	508931
17	508914
18	508946
10	7
16	81276
18	271069
16	405570
18	405594
16	435352
17	508866
18	508855
11	3
16	104618
17	104634
17	508994
12	4
16	115555
16	148870
17	508919
18	508939
13	5
18	435899
18	465755
16	508911
17	508893
18	508910
14	2
16	509059
17	509032
15	5
16	49871
18	49910
16	508820
17	508805
18	508830
16	3
16	298830
17	509050
18	509043
17	3
16	508859
17	508839
18	508893
18	2
16	509012
17	509003
19	4
16	220766
18	220797
16	508962
17	508952
20	3
16	508968
17	508954
18	508992
21	3
16	509068
17	509034
18	509086
22	5
17	233886
18	233908
16	508872
17	508863
18	508874
23	5
16	376850
18	376873
16	508983
17	508972
18	509006
24	3
18	262839
17	509036
18	509103
25	3
16	508863
17	508847
18	508895
26	3
16	508842
17	508799
18	508858
27	4
16	325673
16	353187
17	353205
17	508838
28	3
16	48675
16	509075
17	509095
29	2
16	509102
17	509093
30	3
16	247845
18	247866
17	508925
31	3
16	508942
17	508930
18	508974
32	2
17	509006
18	509056
33	6
17	509027
16	509040
18	509077
16	519363
17	519382
18	519388
34	5
18	21132
18	395031
16	431638
18	431672
17	508928
35	3
16	508946
17	508911
18	508963
36	3
16	509002
17	509019
18	509063
37	5
16	7031
18	64434
16	64929
17	508978
18	509035
38	1
18	184638
39	2
17	508874
18	508919
40	4
16	166441
18	481714
16	508859
17	508852
41	12
16	29893
18	29915
16	238676
18	238542
17	238694
18	363945
16	502552
17	502564
18	502568
16	508934
17	508922
18	508964
42	3
16	508898
17	508884
18	508928
43	9
16	90518
18	90886
16	121753
16	420699
17	420707
18	420720
16	508839
17	508826
18	508849
44	3
16	381374
17	508866
18	508875
45	4
18	382078
16	438714
16	509015
17	509031
46	3
16	208852
16	240703
16	516797
47	3
17	508880
16	511355
18	511389
48	2
17	509045
18	509057
49	3
16	508892
17	508883
18	508934
50	20
18	185366
16	185697
16	323456
17	323453
17	325464
17	325559
17	325749
18	327353
17	325970
18	327569
17	326393
18	327780
17	327323
18	327977
16	331104
17	328225
17	328923
17	330249
17	508970
18	508999
51	3
16	56033
17	56037
18	56045
52	2
17	508820
18	508811
53	2
18	509109
18	516817
54	9
16	62280
18	62314
18	175493
16	295747
18	295768
18	306150
16	508994
17	508985
18	509027
55	8
16	25345
18	137974
16	469047
18	469083
16	499939
17	509026
16	509036
18	509062
56	4
16	98960
18	168873
17	508909
18	508899
57	6
16	195943
18	195966
16	198708
18	198720
16	226879
17	508901
58	4
18	468641
16	508884
17	508875
18	508929
59	3
16	509007
17	508993
18	509037
60	2
16	311101
18	311129
61	7
16	160062
18	160105
16	482099
18	482120
16	508829
17	508816
18	508860
62	8
16	74869
18	75441
18	328722
18	475415
16	495316
18	495330
16	508964
17	508984
63	3
16	508929
17	508914
18	508967
64	5
18	219008
16	390590
16	509018
17	509004
18	508996
65	4
16	110670
17	110687
17	508839
18	508952
66	3
16	100868
17	508962
18	508964
67	3
18	323451
17	508891
18	508882
68	3
16	168929
16	508954
17	508943
69	3
16	508921
17	508912
18	508961
70	3
16	509017
17	508985
18	509010
71	5
16	261100
18	261124
16	508921
17	508912
18	508963
72	4
16	144761
16	508954
17	508969
18	508979
73	2
17	508947
18	508906
74	4
16	7446
16	508999
17	508986
18	509031
75	4
16	49707
16	75558
18	75577
17	508877
76	4
16	182675
16	239432
18	239828
17	509139
77	5
17	151700
18	158090
16	508889
17	508857
18	508845
78	3
17	509013
16	509060
18	509640
79	5
18	9395
16	9925
18	446512
17	508961
18	508969
80	4
16	151459
16	461739
17	508916
18	508949
81	4
16	268870
16	509039
17	509030
18	509074
82	3
16	434277
16	508981
17	508947
83	9
16	91655
18	91687
18	220711
17	221060
16	397589
18	397609
16	508974
17	508954
18	508988
84	9
16	115580
17	115602
18	115631
16	369259
18	369282
16	397969
16	508894
17	508885
18	508939
85	1
17	508920
86	2
16	508927
17	508930
87	6
16	194475
18	194486
18	220032
16	459900
17	508919
18	508950
88	3
16	82416
17	508917
18	508976
89	7
16	45780
18	45808
16	409028
18	409235
16	509012
17	509001
18	509030
90	4
18	96227
17	508877
18	508902
16	509661
91	12
18	74372
16	75095
16	218204
18	218223
16	328172
18	328199
18	338386
16	351514
18	351552
16	494233
18	494264
17	508935
92	2
17	508954
18	508953
93	3
16	86848
16	508865
17	508885
94	2
17	508902
18	508909
95	9
16	141153
18	141184
16	151148
18	151182
16	165954
16	502887
16	508939
17	508960
18	509016
96	7
16	13081
18	13122
16	23456
18	23476
16	509069
17	509052
18	509098
97	2
16	508870
17	508849
98	4
16	270392
16	509049
17	509054
18	509118
99	3
16	46947
17	509027
18	509043
100	3
16	508868
17	508858
18	508881
101	4
16	301689
16	508979
17	508966
18	508999
102	3
16	508839
17	508808
18	508841
103	5
18	246854
18	253853
16	509020
17	508994
18	509056
104	3
16	217115
17	509029
18	509060
105	2
16	235313
16	438930
106	3
16	186666
18	186690
17	508810
107	4
18	48515
16	382668
18	506200
17	508986
108	5
16	4920
16	310158
18	310182
17	310523
17	508919
109	3
16	496087
18	496112
17	508885
110	6
16	6217
18	6246
18	282192
18	489167
16	509001
17	509018
111	3
16	508919
17	508851
18	508884
112	3
18	185821
18	399127
16	508991
113	2
16	508852
17	508841
114	4
16	165515
18	165710
16	184726
16	429539
115	6
16	41977
17	41997
18	42003
18	51836
17	508977
18	509002
116	7
16	168898
18	169279
16	500314
17	500325
18	500326
16	509065
16	519088
117	2
16	458911
17	509005
118	7
16	146286
18	146317
17	146645
18	318520
16	509066
17	509057
18	509097
119	4
16	87389
16	508874
17	508861
18	508904
120	3
16	225369
18	225750
17	508838
121	8
16	270771
18	270813
18	300262
16	300598
16	407316
17	407865
18	407892
17	508997
122	3
16	508808
17	508797
18	508831
123	6
16	421004
16	492372
18	492749
16	508833
17	508822
18	508857
124	5
16	38806
16	117442
18	117465
16	508954
17	508941
125	3
16	508998
17	508983
18	509026
126	3
18	69422
16	508876
17	508864
127	5
16	310939
18	310973
16	508782
17	508775
18	508811
128	4
16	12126
18	12163
16	339061
17	508919
129	4
16	45630
18	45643
16	216115
17	508867
130	7
16	158577
18	238501
16	500605
18	500632
16	508892
17	508879
18	508900
131	4
16	350787
18	350801
16	508995
17	508946
132	2
16	61820
16	508883
133	6
16	408912
17	409303
18	408935
16	509079
17	509043
18	509060
134	3
16	508841
17	508827
18	508883
135	5
18	80974
16	147995
18	148585
16	508899
18	508877
136	5
16	199150
18	199188
16	509067
17	509037
18	509098
137	3
16	18611
16	140662
17	508990
138	4
18	100212
16	129941
18	129965
17	508954
139	4
16	191061
18	443755
16	508939
17	508969
140	4
18	271793
16	272126
16	400570
17	508937
141	3
16	498073
17	508889
18	508870
142	2
16	334192
17	508840
143	2
18	318246
16	318574
144	5
18	144283
16	144630
16	469623
16	509024
17	508986
145	4
16	9041
16	508999
17	508969
18	509030
146	3
16	188187
18	188209
17	509092
147	5
16	66226
18	66245
16	508907
17	508895
18	508916
148	2
18	57374
18	509030
149	1
17	509007
150	1
17	508912
151	6
16	217266
18	217287
16	247620
16	508973
17	508963
18	509002
152	6
16	61772
18	61806
16	497796
18	497812
16	508929
17	508919
153	5
18	6199
18	36711
16	508876
17	508867
18	508912
154	3
16	509021
17	509010
18	509055
155	5
16	343509
18	343552
16	508882
17	508872
18	508916
156	2
17	508865
18	508882
157	3
16	508809
17	508794
18	508827
158	10
18	21721
16	32267
17	32276
18	32287
16	59163
18	59546
16	188868
18	188904
16	387168
17	508905
159	3
18	112257
17	509019
18	509038
160	2
16	508864
17	508880
161	3
16	508927
17	508914
18	508957
162	6
16	40364
17	40369
18	40378
18	407267
16	509018
17	509006
163	2
18	386472
16	508994
164	6
18	309594
16	352305
17	352326
18	352348
16	385214
17	508983
165	3
17	509016
18	509024
16	509033
166	7
18	110624
16	239237
18	239265
16	437458
16	508991
16	522521
18	522553
167	6
17	370988
16	447942
17	447945
18	447952
16	509077
17	509065
168	8
18	23992
16	200792
18	200822
18	257848
18	267282
16	267815
17	508994
18	509054
169	2
17	508912
18	508906
170	5
18	405731
16	406071
16	508948
17	508950
18	508951
171	3
16	508857
17	508847
18	508890
172	4
16	331570
16	509045
17	509032
18	509067
173	3
16	369328
18	369358
17	509069
174	4
16	200252
18	200284
16	230457
18	230497
175	6
16	29541
16	495376
18	495401
16	508975
17	508965
18	509008
176	13
18	85319
16	85486
16	147716
18	147741
16	148265
17	148066
18	148251
16	477913
18	477945
16	508543
17	508828
18	508889
18	509348
177	5
16	444864
18	444898
16	500945
16	509034
17	509098
178	5
16	406949
18	406973
16	508837
17	508823
18	508869
179	5
18	225175
18	500676
16	508839
17	508829
18	508860
180	4
16	271956
17	508995
16	509037
18	509053
181	3
16	156070
17	509027
16	513291
182	6
16	78851
16	457196
18	457225
16	508989
17	508980
18	509029
183	4
16	59017
16	508889
17	508874
18	508905
184	3
16	241773
17	508855
18	508875
185	3
16	508993
17	508978
18	509022
186	1
17	509062
187	3
16	508818
17	508804
18	508852
188	2
16	216650
17	508974
189	5
16	55680
18	55705
16	509012
17	508973
18	509030
190	4
16	243062
18	243088
17	509083
18	509099
191	3
16	508831
17	508844
18	508884
192	3
16	508817
17	508803
18	508857
193	6
18	7196
16	145687
16	155097
18	395305
17	509021
18	509028
194	4
16	508961
17	508949
18	508977
17	511065
195	3
16	508880
17	508842
18	508898
196	2
16	265861
18	496330
197	7
18	249807
17	250141
16	435013
18	435037
16	508980
17	508963
18	509012
198	4
16	423559
16	508802
17	508787
18	508836
199	3
16	347298
