1	2
5	35284
6	35256
2	2
6	13970
5	35174
3	0
4	1
5	35364
5	2
4	5278
5	35348
6	0
7	0
8	0
9	0
10	2
4	35298
5	35280
11	1
6	35103
12	0
13	1
5	35265
14	0
15	0
16	0
17	1
4	35228
18	2
4	35349
5	35358
19	1
4	35211
20	2
4	40456
6	40420
21	1
5	35297
22	1
4	45371
23	3
4	35355
5	35336
6	35340
24	0
25	1
5	35357
26	1
4	35354
27	0
28	0
29	2
4	21663
5	35147
30	0
31	1
5	35112
32	0
33	1
6	35292
34	2
4	35264
5	35242
35	2
4	44813
6	44789
36	2
4	35361
5	35349
37	2
5	35356
6	35340
38	0
39	1
6	35274
40	1
5	35188
41	1
4	35346
42	1
5	35211
43	0
44	0
45	2
4	22229
5	35280
46	1
4	35367
47	3
4	35337
5	35316
6	35311
48	0
49	0
50	0
51	1
4	47902
52	3
4	35133
5	35146
6	49063
53	1
6	35096
54	0
55	0
56	0
57	1
5	35313
58	1
5	35314
59	1
5	35346
60	2
5	35127
6	35111
61	2
6	18534
4	18564
62	5
4	41794
6	41761
4	42058
6	42115
6	44788
63	1
4	35113
64	0
65	0
66	3
4	19152
6	35145
5	35204
67	0
68	4
4	14293
4	24289
5	35223
6	35177
69	1
5	35138
70	2
5	35167
4	35199
71	0
72	2
4	35288
5	35270
73	1
4	19167
74	6
4	19054
6	19488
4	19200
5	20154
6	19881
6	35241
75	1
4	35299
76	3
4	14421
4	35265
5	35242
77	2
4	26432
4	35299
78	5
4	10313
6	10812
4	10470
6	11093
4	11360
79	2
4	30443
4	35075
80	0
81	1
5	35122
82	2
5	35317
4	36164
83	1
4	35394
84	0
85	2
4	35317
5	35332
86	1
5	35214
87	3
4	35192
5	35175
6	35180
88	1
5	35177
89	1
5	35289
90	2
5	35271
6	35240
91	0
92	2
4	35172
5	35159
93	0
94	2
5	35316
6	35268
95	0
96	0
97	0
98	5
4	17262
6	17854
4	17414
5	18202
5	35158
99	0
100	0
101	2
4	35242
5	35231
102	2
6	35172
5	35201
103	1
5	35160
104	0
105	1
4	35275
106	0
107	0
108	1
4	35323
109	0
110	0
111	0
112	5
4	16604
6	16572
4	35341
5	35325
6	35335
113	2
4	35258
5	35245
114	1
5	35292
115	1
6	35264
116	3
4	35308
5	35268
6	35279
117	3
4	3245
5	35208
6	35184
118	1
5	35213
119	0
120	2
5	35352
6	35360
121	4
4	9996
6	10600
4	35348
5	35350
122	3
4	35173
5	35129
6	35118
123	1
5	35306
124	1
4	35235
125	0
126	0
127	4
4	15339
6	15310
5	35144
6	35095
128	2
6	35170
5	35185
129	0
130	2
4	35200
5	35183
131	3
4	35310
5	35293
4	36661
132	1
5	35361
133	0
134	0
135	0
136	3
4	35287
5	35235
6	35218
137	1
5	35260
138	1
5	35207
139	3
4	35227
5	35200
6	35188
140	3
4	21750
5	35168
6	35146
141	1
4	31653
142	1
5	35311
143	3
5	35160
6	35162
4	35190
144	0
145	1
4	35437
146	1
5	35124
147	1
4	35294
148	2
5	35266
6	35276
149	2
5	35206
6	37071
150	3
4	35332
5	35310
6	35319
151	3
5	35173
6	35171
4	35194
152	2
4	35278
5	35291
153	0
154	2
5	35211
6	35179
155	2
5	35185
6	35178
156	1
4	35355
157	0
158	0
159	4
4	35290
5	35262
6	35268
4	37734
160	0
161	1
5	35313
162	1
4	48061
163	0
164	1
4	8330
165	0
166	1
5	35351
167	3
5	35365
6	35334
4	38957
168	0
169	1
4	35288
170	0
171	3
4	18416
4	35390
5	35377
172	2
4	35369
5	35354
173	0
174	4
4	23925
4	35332
5	35313
6	35318
175	2
5	35323
6	35306
176	1
5	35338
177	3
4	10325
4	33686
5	35212
178	1
5	35177
179	1
4	3574
180	1
5	35160
181	1
