1	3
16	5957
17	5912
18	5923
2	2
17	6124
18	6158
3	2
17	5961
18	6011
4	1
16	6083
5	0
6	3
16	6124
17	6109
18	6167
7	3
16	5933
17	5931
18	5986
8	1
16	6095
9	1
17	5939
10	2
17	5943
18	5806
11	3
16	6115
17	6072
18	6145
12	1
17	6000
13	2
17	6108
18	6136
14	1
17	6025
15	2
17	6118
18	6125
16	2
16	6034
17	6046
17	0
18	1
17	5899
19	3
16	6073
17	6043
18	6112
20	1
17	6067
21	1
17	6167
22	1
17	5901
23	1
17	6136
24	2
17	5982
18	6040
25	2
17	6096
18	6094
26	2
17	6024
18	6070
27	2
17	5978
18	5961
28	0
29	2
17	6055
18	6046
30	1
17	5949
31	1
17	5908
32	2
17	6146
18	6136
33	0
34	3
16	6107
17	6092
18	6130
35	0
36	3
16	6066
17	6050
18	6094
37	1
17	5981
38	1
17	5886
39	2
17	6047
18	6078
40	3
16	5951
17	5957
18	5960
41	0
42	3
16	5881
17	5866
18	5918
43	2
17	5901
18	5906
44	3
16	6020
17	5994
18	6014
45	2
16	5983
17	5962
46	3
16	5972
17	5937
18	6005
47	1
18	6038
48	2
16	6099
17	6102
49	1
17	5915
50	3
17	5986
16	6030
18	6038
51	1
17	6031
52	3
16	5920
17	5908
18	5922
53	1
17	5948
54	1
17	6023
55	3
17	5951
16	5990
18	5990
56	0
57	1
17	5988
58	0
59	3
16	6016
17	6005
18	6062
60	1
17	5995
61	1
17	6167
62	1
17	5997
63	1
17	6103
64	2
17	5923
18	5972
65	1
17	6133
66	1
17	6132
67	3
16	5878
17	5842
18	5883
68	1
17	5925
69	1
17	5927
70	0
71	3
16	5920
17	5920
17	6139
72	1
17	6067
73	1
17	6182
74	0
75	0
76	2
16	5923
17	5919
77	1
17	6073
78	1
17	6078
79	1
17	6071
80	1
17	6030
81	3
16	5949
17	5909
18	5966
82	1
17	5894
83	1
17	6079
84	6
16	5911
17	5915
18	6352
18	6824
18	6912
18	7168
85	2
16	6102
17	6122
86	2
16	6086
17	6077
87	0
88	2
16	6018
17	6050
89	0
90	0
91	1
16	5932
92	1
17	6106
93	1
17	5951
94	2
17	6052
18	6071
95	0
96	2
16	5867
17	5870
97	2
17	6062
18	6105
98	1
17	5918
99	1
18	6084
100	3
16	6158
17	6129
18	6119
101	0
102	3
16	6052
17	6014
18	6077
103	1
17	6018
104	1
17	6002
105	3
16	6079
17	6066
18	6105
106	2
17	6013
18	6002
107	2
16	5971
17	6004
108	1
17	6084
109	1
17	6062
110	1
17	6100
111	2
16	5973
17	5921
112	3
16	5957
17	5972
18	6038
113	1
18	6001
114	1
16	6052
115	1
16	6101
116	2
17	6002
18	6068
117	1
17	5925
118	1
17	5967
119	0
120	2
17	6111
18	6137
121	1
17	6105
122	2
17	6148
18	6163
123	1
17	6100
124	3
16	6143
17	6121
18	6178
125	1
17	5998
126	0
127	2
17	6116
18	6113
128	3
16	5881
17	5869
18	5865
129	1
17	5977
130	0
131	2
17	5952
18	6006
132	0
133	1
17	6046
134	1
17	6084
135	1
17	5954
136	2
16	6067
17	6053
137	1
17	6141
138	1
17	5960
139	1
17	6020
140	2
17	5961
18	5955
141	1
17	5927
142	1
17	5951
143	2
17	5903
18	5934
144	1
17	5901
145	1
16	5917
146	1
17	6004
147	1
17	5978
148	2
16	5965
17	5936
149	3
16	6093
17	6084
18	6130
150	0
151	2
16	6034
17	6026
152	1
17	6083
153	3
16	6110
17	6096
18	6152
154	3
16	6118
17	6086
18	6128
155	3
16	6045
17	6018
18	6061
156	3
16	6037
17	6012
18	6058
157	1
17	6156
158	2
17	5929
18	5936
159	2
17	5891
18	5969
160	1
18	6055
161	1
17	6009
162	3
16	5961
17	5949
18	5998
163	1
17	6019
164	3
16	5964
17	5940
18	5996
165	3
16	5912
17	5898
18	5972
166	1
17	6007
167	1
17	6061
168	2
17	5899
18	5954
169	1
17	6035
170	1
17	6039
171	3
16	5980
17	5956
18	5996
172	1
17	6093
173	3
16	6093
17	6057
18	6112
174	2
17	6092
18	6150
176	4
16	5906
17	5876
18	5932
16	6098
177	2
16	5990
17	6035
178	2
17	6065
18	6105
179	1
17	5945
180	2
17	6032
18	6082
181	3
16	5945
17	5911
18	5973
182	3
16	5924
17	5887
18	5948
183	1
17	5863
184	2
17	6067
18	6095
185	1
17	5860
186	2
17	6071
18	6152
187	2
17	6062
18	6099
188	1
17	6027
189	2
17	6010
18	6008
190	1
17	6022
191	2
17	5889
18	5939
192	1
17	6128
193	1
16	5991
194	0
195	2
17	6114
18	6144
196	1
16	5940
197	1
17	6062
198	0
199	3
16	5888
17	5908
18	6023
200	2
16	6004
17	5993
201	2
17	6093
18	6123
202	1
17	6104
203	2
16	5932
17	5898
204	3
16	6117
17	6104
18	6156
205	1
17	6121
206	3
16	5921
17	5881
18	5943
207	3
16	6066
17	6031
18	6024
208	1
18	6021
209	1
17	6102
210	3
16	6056
17	6024
18	6081
211	1
17	5944
212	2
17	6067
18	6125
213	0
214	1
17	5963
215	1
17	5922
216	1
17	5908
217	1
17	6086
218	1
17	5995
219	2
16	6007
17	6027
220	1
17	5978
221	1
17	6083
222	2
17	6080
18	6132
223	2
17	5950
18	5987
224	0
225	0
226	0
227	3
16	6057
17	6017
18	6081
228	2
17	6053
18	6067
229	2
16	6082
17	6026
230	0
231	2
17	5943
18	5979
232	3
16	6040
17	6003
18	6066
233	2
17	5897
18	5916
235	1
17	5951
236	2
17	6059
18	6090
237	1
17	6055
238	3
16	6079
17	6040
18	6096
239	1
17	5892
240	1
17	5938
241	2
17	5983
16	6042
242	2
16	5935
17	5924
243	2
17	6155
18	6143
244	1
17	6105
245	1
17	5980
246	2
16	6019
17	6018
247	1
17	6127
248	1
18	5976
249	0
250	1
17	6033
251	1
18	6075
252	2
17	5975
18	6035
253	1
16	5956
254	1
17	6044
255	2
16	6003
17	6008
256	0
257	0
258	2
16	6113
17	6109
259	3
16	5788
17	5801
18	5863
260	1
17	5966
261	2
16	6049
17	6040
262	0
263	2
17	5955
18	6008
264	1
17	6051
265	1
17	6013
266	2
17	5975
16	6020
267	2
16	5979
17	5970
268	3
16	5956
17	5924
18	5983
269	2
18	5982
17	6023
270	1
18	6090
271	1
17	5883
272	3
16	5904
17	5871
18	5929
273	1
18	6075
274	1
17	5968
275	1
17	5991
276	2
17	5951
18	5941
277	1
17	6028
278	1
17	6006
279	2
16	5948
17	5964
280	1
17	6001
281	1
17	6135
282	2
17	6111
18	6165
283	3
16	6128
17	6114
18	6166
284	1
17	5942
285	2
16	5989
17	6001
286	1
18	6073
287	2
17	5921
18	5950
288	0
289	2
16	6089
17	6054
290	0
291	1
17	5867
292	2
16	5956
17	5948
293	0
294	3
16	6104
17	6069
18	6126
295	1
17	5876
296	1
17	6138
297	2
16	5969
17	5930
298	2
17	5979
16	5989
299	0
300	2
17	5979
18	6007
301	1
17	6130
302	2
17	5869
18	5900
303	1
18	6070
304	0
305	3
16	6089
17	6057
18	6079
306	2
17	6160
18	6185
307	1
17	5891
308	2
17	6036
18	6041
309	1
17	5948
310	0
311	2
17	6045
18	6076
312	0
313	2
16	6126
17	6087
314	1
17	6044
315	2
17	6073
18	6066
316	0
317	0
318	1
17	6004
319	3
16	6062
17	6048
18	6101
320	2
17	6054
18	6108
321	2
17	6137
18	6172
322	0
323	1
17	6054
324	1
17	6153
325	1
17	6117
326	2
17	6050
18	6043
327	1
17	6005
328	2
16	6070
17	6060
329	1
17	5929
330	2
16	6090
17	6070
331	1
17	5894
332	1
17	6099
333	1
17	5968
334	2
16	5971
17	5960
335	1
17	5944
336	1
17	5868
337	0
338	1
17	6005
339	1
17	6000
340	2
17	5956
18	5988
341	3
16	5900
17	5885
18	5938
342	2
17	6080
18	6091
343	1
17	5962
344	2
16	5983
17	6003
345	1
17	6064
346	0
347	2
17	5907
18	5953
348	2
17	6100
18	6132
349	1
17	5982
350	1
17	5924
351	2
16	6126
17	6147
352	1
17	5985
353	2
16	6002
17	6022
354	1
17	6143
355	0
356	1
17	6162
357	1
17	6043
358	0
359	3
16	5948
17	5906
18	5972
360	1
17	6138
361	1
16	5953
362	1
17	6030
363	2
17	6087
18	6110
364	1
17	5973
365	1
18	5922
366	3
16	5937
17	5929
18	5997
367	1
17	6167
368	1
17	5942
369	2
17	5960
18	6000
370	1
17	6125
371	1
17	5947
372	2
16	6071
17	6070
373	1
16	5883
374	0
375	1
17	6056
376	3
16	6073
17	6040
18	6111
377	1
17	5895
378	3
17	5956
18	5950
16	6011
379	1
17	6015
380	1
16	5895
381	1
17	5994
382	2
17	5992
18	6062
383	1
17	5993
384	1
16	5938
385	0
386	1
17	6084
387	3
17	5973
16	6007
18	6007
388	2
17	6093
18	6108
389	1
17	5978
390	1
18	6088
391	2
17	6109
18	6138
392	2
16	5943
17	5904
393	3
16	5921
17	5881
18	5895
394	1
17	6060
395	1
17	6067
396	0
397	0
398	0
399	3
16	5919
17	5885
18	5902
400	2
17	6101
18	6088
401	1
17	5939
402	0
403	1
17	5955
404	1
16	6167
405	0
406	1
17	6097
407	2
17	6089
18	6120
408	3
16	5806
17	5809
18	9677
409	1
17	5963
410	1
17	6036
411	3
16	6048
17	6035
18	6088
412	0
413	1
17	6097
414	1
17	6124
415	1
17	6117
416	0
417	1
17	6103
418	1
17	5937
419	1
17	5985
420	1
17	6107
421	0
422	1
17	5920
423	2
17	5950
18	5947
424	1
17	5917
425	2
17	5932
18	5964
426	0
427	0
428	2
17	5868
18	5852
429	0
430	2
17	5890
18	5888
431	0
432	2
17	5924
18	5918
433	1
17	5930
434	3
16	5923
