1	3
16	5937
17	5923
18	5964
2	2
17	6042
18	6035
3	3
16	5970
17	5955
18	6002
4	3
16	5902
17	5927
18	6013
5	3
16	6084
17	6070
18	6116
6	3
16	5908
17	5894
18	5938
7	3
16	5969
17	5953
18	5998
8	3
16	5954
17	5942
18	5984
9	3
16	5946
17	5930
18	5976
10	3
16	5898
17	5869
18	5901
11	3
16	5945
17	5929
18	5958
12	3
16	5951
17	5940
18	5975
13	3
17	5978
16	5991
18	6009
14	3
16	5887
17	5877
18	5929
15	3
16	6028
17	6016
18	6048
16	3
16	5983
17	5965
18	6008
17	3
16	5979
17	5968
18	6014
18	2
16	6128
17	6148
19	3
16	5894
17	5880
18	5938
20	3
16	5946
17	5934
18	5985
21	3
16	6104
17	6089
18	6126
22	3
16	5940
17	5926
18	5960
23	2
17	6107
18	6164
24	3
16	6099
17	6090
18	6137
25	3
16	6090
17	6068
18	6116
26	3
17	5972
16	5997
18	6017
27	3
16	5915
17	5899
18	5946
28	3
16	6152
17	6109
18	6170
29	2
16	5864
17	5888
30	3
16	5902
17	5919
18	5970
31	3
16	5965
17	5954
18	5989
32	3
16	6086
17	6103
18	6163
33	3
16	6102
17	6057
18	6083
34	1
17	6122
35	1
17	5862
36	3
16	6040
17	6025
18	6068
37	3
16	5927
17	5890
18	5889
38	3
16	6061
17	6045
18	6098
39	3
16	5956
17	5944
18	5990
40	3
16	5896
17	5874
18	5924
41	3
16	5982
17	5966
18	6011
42	3
16	5988
17	5975
18	6019
43	3
16	5867
17	5856
18	5896
44	3
16	5877
17	5862
18	5899
45	3
16	5899
17	5881
18	5909
46	3
16	6020
17	6010
18	6052
47	3
16	5956
17	5944
18	5964
48	3
16	6013
17	6004
18	6046
49	0
50	3
16	6071
17	6061
18	6103
51	3
16	5931
17	5918
18	5968
52	3
16	6088
17	6076
18	6117
53	2
16	5938
17	5957
54	2
17	5863
18	5857
55	3
16	6020
17	6007
18	6060
56	3
16	5947
17	5946
18	6001
57	3
16	5929
17	5915
18	5973
58	3
16	5915
17	5898
18	5945
59	3
16	6057
17	6042
18	6085
60	3
16	5864
17	5869
18	5911
61	3
17	5980
16	5992
18	6024
62	3
16	5943
17	5932
18	5967
63	3
16	5947
17	5936
18	5981
64	2
16	6103
17	6066
65	3
16	5964
17	5952
18	6007
66	3
16	5949
17	5920
18	5973
67	3
16	6051
17	6061
18	6106
68	3
16	5988
17	5974
18	6007
69	3
16	6091
17	6080
18	6089
70	3
16	5881
17	5869
18	5883
71	2
17	6070
18	6073
72	1
17	5910
73	3
16	6013
17	6000
18	6027
74	3
16	5987
17	5976
18	6015
75	3
16	6036
17	6018
18	6069
76	3
16	5872
17	5859
18	5889
77	3
16	6055
17	6044
18	6090
78	3
16	5877
17	5869
18	5914
79	3
16	5923
17	5908
18	5947
80	3
16	6017
17	6002
18	6039
81	3
16	6087
17	6072
18	6099
82	2
16	6027
17	6047
83	3
16	6025
17	6013
18	6050
84	3
16	5876
17	5859
18	5906
85	3
16	5926
17	5912
18	5959
86	3
16	5959
17	5967
18	6016
87	3
16	5955
17	5942
18	5994
88	3
17	5986
16	5999
18	6032
89	3
16	6115
17	6085
18	6146
90	3
16	6035
17	6018
18	6063
91	3
16	6011
17	6020
18	6074
92	3
16	6096
17	6080
18	6128
93	3
16	5860
17	5864
18	5917
94	3
16	6053
17	6040
18	6084
95	3
16	5955
17	5921
18	5948
96	0
97	3
16	6021
17	6012
18	6061
98	3
16	5951
17	5932
18	5985
99	3
16	5890
17	5847
18	5859
100	3
16	5859
17	5847
18	5863
101	3
16	5899
17	5886
18	5913
102	3
16	6076
17	6062
18	6099
103	2
16	6019
17	6035
104	3
16	5921
17	5910
18	5926
105	3
16	6101
17	6081
18	6084
106	3
16	5877
17	5862
18	5913
107	1
17	6133
108	3
16	5925
17	5897
18	5970
109	3
16	6053
17	6034
18	6048
110	3
16	6090
17	6075
18	6123
111	3
16	5928
17	5908
18	5954
112	3
16	5944
17	5930
18	5973
113	3
16	6017
17	6005
18	6024
114	3
16	6014
17	6000
18	6038
115	3
16	6009
17	5990
18	6046
116	3
16	6056
17	6041
18	6095
117	3
16	5943
17	5913
18	5965
118	3
16	6035
17	5997
18	6055
119	3
16	5863
17	5849
18	5895
120	3
16	6028
17	6020
18	6064
121	2
17	5887
18	5886
122	3
16	5975
17	5959
18	5971
123	3
16	5935
17	5923
18	5968
124	3
16	6050
17	6036
18	6093
125	3
16	6071
17	6002
18	6081
126	3
16	6075
17	6076
18	6139
127	2
17	6072
18	6076
128	3
16	5902
17	5889
18	5946
129	3
17	5986
16	6011
18	6049
130	2
16	6111
17	6085
131	1
17	6023
132	3
16	6077
17	6064
18	6103
133	2
17	5988
18	5980
134	2
16	5885
17	5945
135	3
16	6033
17	6022
18	6068
136	2
16	5960
17	5965
137	1
17	5889
138	3
16	6022
17	6007
18	6037
139	3
16	6102
17	6088
18	6134
140	2
17	6118
18	6114
141	3
16	6044
17	6039
18	6077
142	3
16	5971
17	5932
18	5992
143	2
16	6090
17	6109
144	3
16	6004
17	5990
18	6031
145	2
16	6093
17	6050
146	2
16	6016
18	6032
147	3
16	5869
17	5852
18	5891
148	3
16	5946
17	5936
18	5969
149	3
16	5977
17	5963
18	6010
150	3
16	6009
17	5996
18	6028
151	3
16	5891
17	5879
18	5917
152	3
16	5980
17	5927
18	6034
153	2
16	6017
17	6029
154	3
16	5968
17	5956
18	5994
155	3
16	6118
17	6108
18	6152
156	2
16	6002
17	6009
157	0
158	3
16	6030
17	6034
18	6093
159	3
16	5921
17	5910
18	5962
160	3
16	6118
17	6075
18	6135
161	3
16	6038
17	6010
18	6033
162	3
16	6083
17	6072
18	6092
163	3
16	5900
17	5889
18	5933
164	1
17	5925
165	3
16	5851
17	5838
18	5872
166	2
16	5896
17	5944
167	3
17	5984
16	6019
18	6032
168	3
16	6055
17	6041
18	6080
169	3
16	5939
17	5928
18	5950
170	2
16	5895
17	5918
171	3
16	5901
17	5888
18	5932
172	3
16	6064
17	6052
18	6100
173	3
17	5974
16	5989
18	6023
174	3
16	6060
17	6048
18	6089
175	3
16	6088
17	6078
18	6119
176	3
17	5979
16	5989
18	6015
177	3
16	5920
17	5904
18	5951
178	1
17	5868
179	2
17	6101
18	6089
180	3
16	5873
17	5863
18	5902
181	2
16	5955
17	6008
182	3
16	5977
17	5999
18	6055
183	2
16	6019
17	6049
184	3
16	6008
17	6012
18	6065
185	3
16	5888
17	5878
18	5924
186	3
16	6024
17	6012
18	6019
187	3
16	5853
17	5863
18	5886
188	2
17	6123
18	6133
189	3
16	5954
17	5939
18	5977
190	3
16	5945
17	5931
18	5973
191	3
16	6089
17	6066
18	6119
192	3
16	5963
17	5939
18	5978
193	2
16	5822
17	5846
194	3
16	5814
17	5803
18	5844
195	3
16	6056
17	6044
18	6096
196	2
17	5981
16	6021
197	0
198	3
16	6040
17	6021
18	6035
199	3
16	6056
17	6049
18	6096
200	2
16	6058
17	6075
201	3
16	6038
17	6027
18	6070
202	3
16	6025
17	6014
18	6023
203	3
16	5978
17	5976
18	6035
204	3
16	6037
17	6026
18	6069
205	3
16	6017
17	5997
18	6062
206	3
16	6092
17	6071
18	6136
207	3
16	5980
17	5964
18	6013
208	3
16	6059
17	6059
18	6096
209	3
16	5973
17	5962
18	6001
210	3
17	5962
16	5992
18	6020
211	3
16	6042
17	6032
18	6068
212	3
16	5900
17	5878
18	5936
213	3
17	5963
18	5965
16	6004
214	3
16	5949
17	5939
18	5982
215	3
16	6066
17	6034
18	6094
216	3
16	6060
17	6112
18	6125
217	3
16	5964
17	5937
18	5938
218	2
16	5838
17	5858
219	3
16	6030
17	6017
18	6048
220	3
16	6058
17	6043
18	6075
221	3
17	5837
18	5863
16	5996
222	2
17	5993
18	5994
223	2
16	5951
17	5972
224	1
17	6076
225	2
16	6093
17	6120
226	3
16	6081
17	6048
18	6060
227	3
16	5910
17	5896
18	5921
228	3
16	5844
17	5836
18	5913
229	2
16	5873
17	5879
230	3
16	6092
17	6080
18	6118
231	3
16	5926
17	5914
18	5958
232	3
16	6078
17	6064
18	6121
233	3
16	5944
17	5930
18	5958
234	3
16	6019
17	6006
18	6070
235	3
16	5996
17	6016
18	6065
236	3
16	5939
17	5903
18	5960
237	3
16	5983
17	5983
18	6025
238	3
16	6096
17	6114
18	6166
239	3
16	5888
17	5866
18	5900
240	2
16	5898
17	5917
241	3
16	6018
17	6003
18	6047
242	3
16	6022
17	6000
18	6052
243	2
17	5915
18	5940
244	3
16	5946
17	5934
18	5947
245	3
16	6001
17	5996
18	6053
246	3
16	6015
17	6002
18	6044
247	2
16	5993
17	6006
248	3
16	5854
17	5841
18	5887
249	3
16	6037
17	6022
18	6077
250	1
17	6059
251	2
16	6018
17	6009
252	3
16	5972
17	5939
18	5994
253	1
16	6061
254	3
16	5877
17	5816
18	5850
255	3
17	5988
16	6002
18	6037
256	3
16	6109
17	6096
18	6146
257	3
17	5969
18	5955
16	6004
258	3
16	5948
17	5937
18	5986
259	3
16	6066
17	6052
18	6092
260	2
16	5890
17	5902
261	3
16	5969
17	5956
18	6003
262	3
17	5975
16	5991
18	6008
263	2
16	5907
17	5890
264	3
16	6132
17	6099
18	6156
265	3
17	5979
16	6018
18	6037
266	3
16	6078
17	6067
18	6086
267	3
16	6048
17	6036
18	6074
268	3
16	5975
17	5976
18	6038
269	3
16	6067
17	6053
