1	1
8	35331
2	0
3	0
4	0
5	1
9	35312
6	4
8	35415
11	35354
12	35337
9	35436
7	1
6	35334
8	1
9	35224
9	1
6	35319
10	1
9	35341
11	8
2	30817
11	30733
12	31194
11	31845
12	31711
11	32621
12	32189
8	35257
12	2
8	35306
9	35339
13	1
6	35288
14	6
7	35164
8	35208
5	35190
9	35222
6	35280
15	35173
15	1
9	35259
16	2
7	35199
8	35236
17	6
8	35238
11	38315
12	38406
11	38761
12	39325
11	39641
18	2
8	35413
9	35424
19	1
8	35209
20	1
8	35420
21	1
8	35196
22	12
2	49104
11	35361
9	35451
10	35455
11	49004
12	49004
11	49452
12	49312
11	50345
12	49963
11	50429
12	50697
23	1
6	35495
24	1
6	35478
25	1
6	35466
26	0
27	1
5	35273
28	11
2	19375
11	19245
12	19440
11	19918
12	19764
11	20596
12	20282
11	21256
12	20392
12	21241
9	35292
29	0
30	0
31	0
32	1
8	35361
33	0
34	1
10	35422
35	1
8	35420
36	1
8	35261
37	2
8	35235
9	35246
38	0
39	1
11	35227
40	0
41	1
8	35254
42	1
8	35389
43	0
44	1
9	35317
45	1
6	35437
46	1
9	35288
47	0
48	1
8	35255
49	2
7	35275
8	35291
50	1
8	35286
51	2
8	35244
9	35245
52	0
53	0
54	2
6	35422
7	35323
55	0
56	1
8	35188
57	0
58	2
8	35302
9	35306
59	1
8	35387
60	0
61	0
62	1
8	35339
63	1
6	35358
64	1
6	35404
65	2
8	35230
9	35259
66	0
67	0
68	2
8	35369
9	35385
69	1
6	35266
70	1
8	35417
71	1
8	35296
72	0
73	3
5	35229
6	35295
7	35220
74	1
8	35423
75	1
8	35224
76	1
8	35369
77	1
6	35320
78	1
8	35319
79	1
8	35417
80	0
81	1
8	35308
82	0
83	2
8	35224
9	35236
84	5
8	35227
11	49226
12	49483
11	50558
12	50597
85	2
8	35249
9	35276
86	1
6	35481
87	8
0	35358
8	35395
2	35437
9	35398
12	35296
13	35322
14	35348
15	35342
88	11
5	35237
12	39005
6	35342
11	39145
2	39085
11	39283
12	40113
11	39952
